AssignmentStatus	tweetId	num taggers	label	instance	start	end	tweetText
True	'501367026351620096'	1	severity or quantity	At Least 180	31	43	Flooding in Nepal, India Kills At Least 180 http://t.co/lBW5O3GyBX #EMM
True	'501367026351620096'	1	type of impact	Kills	25	30	Flooding in Nepal, India Kills At Least 180 http://t.co/lBW5O3GyBX #EMM
True	'501367026351620096'	1	location modifier	in	9	11	Flooding in Nepal, India Kills At Least 180 http://t.co/lBW5O3GyBX #EMM
True	'501340846860402691'	1	severity or quantity	Scores	18	24	( #MorenoPretty ) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have ... http://t.co/wBIzfc648g ( #MorenoPretty )
True	'501340846860402691'	1	place name	Nepal and India	47	62	( #MorenoPretty ) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have ... http://t.co/wBIzfc648g ( #MorenoPretty )
True	'501340846860402691'	1	severity or quantity	More than 11,000	64	80	( #MorenoPretty ) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have ... http://t.co/wBIzfc648g ( #MorenoPretty )
True	'501340846860402691'	1	location modifier	in	44	46	( #MorenoPretty ) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have ... http://t.co/wBIzfc648g ( #MorenoPretty )
True	'501340846860402691'	1	type of impact	Killed	25	31	( #MorenoPretty ) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have ... http://t.co/wBIzfc648g ( #MorenoPretty )
True	'501340846860402691'	1	item affected	homes	81	86	( #MorenoPretty ) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have ... http://t.co/wBIzfc648g ( #MorenoPretty )
True	'501273712277340161'	1	item affected	people	87	93	RT @Ronnie_the_Rat: RAT NEWS ONLINE: Many dead in Nepal and India floods: At least 160 people are reported to... http://t.co/bLvupjBlXE #ra…
True	'501273712277340161'	1	type of impact	dead	42	46	RT @Ronnie_the_Rat: RAT NEWS ONLINE: Many dead in Nepal and India floods: At least 160 people are reported to... http://t.co/bLvupjBlXE #ra…
True	'501273712277340161'	1	location modifier	in	47	49	RT @Ronnie_the_Rat: RAT NEWS ONLINE: Many dead in Nepal and India floods: At least 160 people are reported to... http://t.co/bLvupjBlXE #ra…
True	'501273712277340161'	1	severity or quantity	At least 160	74	86	RT @Ronnie_the_Rat: RAT NEWS ONLINE: Many dead in Nepal and India floods: At least 160 people are reported to... http://t.co/bLvupjBlXE #ra…
True	'501273712277340161'	1	severity or quantity	Many	37	41	RT @Ronnie_the_Rat: RAT NEWS ONLINE: Many dead in Nepal and India floods: At least 160 people are reported to... http://t.co/bLvupjBlXE #ra…
True	'501273712277340161'	1	place name	Nepal and India	50	65	RT @Ronnie_the_Rat: RAT NEWS ONLINE: Many dead in Nepal and India floods: At least 160 people are reported to... http://t.co/bLvupjBlXE #ra…
True	'501274437316911105'	1	type of impact	dead	5	9	Many dead in Nepal and India floods http://t.co/VE3FFSmEAN #makeinindia
True	'501274437316911105'	1	place name	india	66	71	Many dead in Nepal and India floods http://t.co/VE3FFSmEAN #makeinindia
True	'501274437316911105'	1	place name	Nepal and India	13	28	Many dead in Nepal and India floods http://t.co/VE3FFSmEAN #makeinindia
True	'501274437316911105'	1	location modifier	in	10	12	Many dead in Nepal and India floods http://t.co/VE3FFSmEAN #makeinindia
True	'501334985291202561'	1	place name	Nepal and India	0	15	Nepal and India begin relief efforts as monsoon floods claim at least 180 lives: Helicopters carry... http://t.co/fqacGBmdxy - @guardian
True	'501334985291202561'	1	type of impact	claim	55	60	Nepal and India begin relief efforts as monsoon floods claim at least 180 lives: Helicopters carry... http://t.co/fqacGBmdxy - @guardian
True	'501334985291202561'	1	item affected	lives	74	79	Nepal and India begin relief efforts as monsoon floods claim at least 180 lives: Helicopters carry... http://t.co/fqacGBmdxy - @guardian
True	'501334985291202561'	1	severity or quantity	at least 180	61	73	Nepal and India begin relief efforts as monsoon floods claim at least 180 lives: Helicopters carry... http://t.co/fqacGBmdxy - @guardian
True	'498877346599149568'	1	type of impact	marooned	67	75	RT @nitabhalla: East India floods kill 45, leave 300,000 villagers marooned http://t.co/3fcl00oVhf via @TR_Foundation #odisha #india #monso…
True	'498877346599149568'	1	place name	East India	16	26	RT @nitabhalla: East India floods kill 45, leave 300,000 villagers marooned http://t.co/3fcl00oVhf via @TR_Foundation #odisha #india #monso…
True	'498877346599149568'	1	place name	odisha	119	125	RT @nitabhalla: East India floods kill 45, leave 300,000 villagers marooned http://t.co/3fcl00oVhf via @TR_Foundation #odisha #india #monso…
True	'498877346599149568'	1	item affected	villagers	57	66	RT @nitabhalla: East India floods kill 45, leave 300,000 villagers marooned http://t.co/3fcl00oVhf via @TR_Foundation #odisha #india #monso…
True	'498877346599149568'	1	place name	india	127	132	RT @nitabhalla: East India floods kill 45, leave 300,000 villagers marooned http://t.co/3fcl00oVhf via @TR_Foundation #odisha #india #monso…
True	'498877346599149568'	1	type of impact	kill	34	38	RT @nitabhalla: East India floods kill 45, leave 300,000 villagers marooned http://t.co/3fcl00oVhf via @TR_Foundation #odisha #india #monso…
True	'498877346599149568'	1	severity or quantity	300,000	49	56	RT @nitabhalla: East India floods kill 45, leave 300,000 villagers marooned http://t.co/3fcl00oVhf via @TR_Foundation #odisha #india #monso…
True	'498877346599149568'	1	severity or quantity	45	39	41	RT @nitabhalla: East India floods kill 45, leave 300,000 villagers marooned http://t.co/3fcl00oVhf via @TR_Foundation #odisha #india #monso…
True	'498833102287163392'	1	location modifier	in eastern	9	19	Flooding in eastern India has killed 45 people and displaced more than 300,000 in the past week, a senior official said Monday (Aug 11), ...
True	'498833102287163392'	1	place name	India	20	25	Flooding in eastern India has killed 45 people and displaced more than 300,000 in the past week, a senior official said Monday (Aug 11), ...
True	'498833102287163392'	1	severity or quantity	45	37	39	Flooding in eastern India has killed 45 people and displaced more than 300,000 in the past week, a senior official said Monday (Aug 11), ...
True	'498833102287163392'	1	type of impact	displaced	51	60	Flooding in eastern India has killed 45 people and displaced more than 300,000 in the past week, a senior official said Monday (Aug 11), ...
True	'498833102287163392'	1	type of impact	killed	30	36	Flooding in eastern India has killed 45 people and displaced more than 300,000 in the past week, a senior official said Monday (Aug 11), ...
True	'498833102287163392'	1	item affected	people	40	46	Flooding in eastern India has killed 45 people and displaced more than 300,000 in the past week, a senior official said Monday (Aug 11), ...
True	'498833102287163392'	1	severity or quantity	more than 300,000	61	78	Flooding in eastern India has killed 45 people and displaced more than 300,000 in the past week, a senior official said Monday (Aug 11), ...
True	'501354979060248576'	1	type of impact	hit	46	49	UP floods claim 41 lives, over 1,000 villages hit http://t.co/92D2PJ03BO via @timesofindia
True	'501354979060248576'	1	item affected	villages	37	45	UP floods claim 41 lives, over 1,000 villages hit http://t.co/92D2PJ03BO via @timesofindia
True	'501354979060248576'	1	place name	UP	0	2	UP floods claim 41 lives, over 1,000 villages hit http://t.co/92D2PJ03BO via @timesofindia
True	'501354979060248576'	1	severity or quantity	41	16	18	UP floods claim 41 lives, over 1,000 villages hit http://t.co/92D2PJ03BO via @timesofindia
True	'501354979060248576'	1	type of impact	claim	10	15	UP floods claim 41 lives, over 1,000 villages hit http://t.co/92D2PJ03BO via @timesofindia
True	'501354979060248576'	1	severity or quantity	over 1,000	26	36	UP floods claim 41 lives, over 1,000 villages hit http://t.co/92D2PJ03BO via @timesofindia
True	'501354979060248576'	1	item affected	lives	19	24	UP floods claim 41 lives, over 1,000 villages hit http://t.co/92D2PJ03BO via @timesofindia
True	'501354979060248576'	1	place name	india	85	90	UP floods claim 41 lives, over 1,000 villages hit http://t.co/92D2PJ03BO via @timesofindia
True	'501350282953908226'	1	severity or quantity	41	16	18	UP floods claim 41 lives, over 1,000 villages hit: The toll in Uttar Pradesh floods on Monda... http://t.co/lmS4V7qDQe via @timesofindia
True	'501350282953908226'	1	item affected	villages	37	45	UP floods claim 41 lives, over 1,000 villages hit: The toll in Uttar Pradesh floods on Monda... http://t.co/lmS4V7qDQe via @timesofindia
True	'501350282953908226'	1	type of impact	hit	46	49	UP floods claim 41 lives, over 1,000 villages hit: The toll in Uttar Pradesh floods on Monda... http://t.co/lmS4V7qDQe via @timesofindia
True	'501350282953908226'	1	place name	Uttar Pradesh	63	76	UP floods claim 41 lives, over 1,000 villages hit: The toll in Uttar Pradesh floods on Monda... http://t.co/lmS4V7qDQe via @timesofindia
True	'501350282953908226'	1	location modifier	in	60	62	UP floods claim 41 lives, over 1,000 villages hit: The toll in Uttar Pradesh floods on Monda... http://t.co/lmS4V7qDQe via @timesofindia
True	'501350282953908226'	1	type of impact	claim	10	15	UP floods claim 41 lives, over 1,000 villages hit: The toll in Uttar Pradesh floods on Monda... http://t.co/lmS4V7qDQe via @timesofindia
True	'501350282953908226'	1	severity or quantity	over 1,000	26	36	UP floods claim 41 lives, over 1,000 villages hit: The toll in Uttar Pradesh floods on Monda... http://t.co/lmS4V7qDQe via @timesofindia
True	'501350282953908226'	1	item affected	lives	19	24	UP floods claim 41 lives, over 1,000 villages hit: The toll in Uttar Pradesh floods on Monda... http://t.co/lmS4V7qDQe via @timesofindia
True	'501324505403641856'	1	place name	India	136	141	RT @DrAshwani_Kumar: Havoc, death &amp; destruction due 2 #floods in UP, Bihar &amp; Assam unacceptable after 68 yrs of #independence. #India needs…
True	'501324505403641856'	1	location modifier	in	66	68	RT @DrAshwani_Kumar: Havoc, death &amp; destruction due 2 #floods in UP, Bihar &amp; Assam unacceptable after 68 yrs of #independence. #India needs…
True	'501324505403641856'	1	place name	UP, Bihar	69	78	RT @DrAshwani_Kumar: Havoc, death &amp; destruction due 2 #floods in UP, Bihar &amp; Assam unacceptable after 68 yrs of #independence. #India needs…
True	'499001184372281345'	1	place name	indiana	47	54	RT @SheaGoodpaster: Minor flooding #Knightstownindiana @RafaelOnTV @rtv6 @indytrafficrtv6 @KevinGregoryRTV @kylemounce @AshleyBrownWX http:…
True	'501295737452249088'	1	place name	Nepal and India	34	49	At least 160 deads from floods in Nepal and India http://t.co/I1ol2KrWYe
True	'501295737452249088'	1	severity or quantity	At least 160	0	12	At least 160 deads from floods in Nepal and India http://t.co/I1ol2KrWYe
True	'501295737452249088'	1	type of impact	deads	13	18	At least 160 deads from floods in Nepal and India http://t.co/I1ol2KrWYe
True	'501295737452249088'	1	location modifier	in	31	33	At least 160 deads from floods in Nepal and India http://t.co/I1ol2KrWYe
True	'501366648364748801'	1	place name	Assam's	37	44	RT @WasbirH: @PMOIndia How long will Assam's flood-hit have to live on river embankments or roads? Annual calamity renders thousands homele…
True	'501366648364748801'	1	place name	India	17	22	RT @WasbirH: @PMOIndia How long will Assam's flood-hit have to live on river embankments or roads? Annual calamity renders thousands homele…
True	'501357368215883776'	1	location modifier	in northern	44	55	RT @AJEWeather The death toll from flooding in northern India continues to rise. @RichardAngwin1 has more in 5 mins: http://t.co/IYDI27on3t
True	'501357368215883776'	1	place name	India	56	61	RT @AJEWeather The death toll from flooding in northern India continues to rise. @RichardAngwin1 has more in 5 mins: http://t.co/IYDI27on3t
True	'501338848392007680'	1	severity or quantity	More than 11,000	59	75	Latest News: Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged and roughl... http://t.co/13syYRF0GM
True	'501338848392007680'	1	type of impact	Killed	20	26	Latest News: Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged and roughl... http://t.co/13syYRF0GM
True	'501338848392007680'	1	location modifier	in	39	41	Latest News: Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged and roughl... http://t.co/13syYRF0GM
True	'501338848392007680'	1	severity or quantity	Scores	13	19	Latest News: Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged and roughl... http://t.co/13syYRF0GM
True	'501338848392007680'	1	type of impact	damaged	92	99	Latest News: Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged and roughl... http://t.co/13syYRF0GM
True	'501338848392007680'	1	item affected	homes	76	81	Latest News: Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged and roughl... http://t.co/13syYRF0GM
True	'501338848392007680'	1	place name	Nepal and India	42	57	Latest News: Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged and roughl... http://t.co/13syYRF0GM
True	'501312865555324928'	1	place name	India	79	84	Monsoon: Dozens of people have been killed in flooding in northern and eastern India, whi... http://t.co/tZY4QbDIFQ #atlantacash4junkcar
True	'501312865555324928'	1	location modifier	in northern and eastern	55	78	Monsoon: Dozens of people have been killed in flooding in northern and eastern India, whi... http://t.co/tZY4QbDIFQ #atlantacash4junkcar
True	'501312865555324928'	1	type of impact	killed	36	42	Monsoon: Dozens of people have been killed in flooding in northern and eastern India, whi... http://t.co/tZY4QbDIFQ #atlantacash4junkcar
True	'501312865555324928'	1	severity or quantity	Dozens	9	15	Monsoon: Dozens of people have been killed in flooding in northern and eastern India, whi... http://t.co/tZY4QbDIFQ #atlantacash4junkcar
True	'501312865555324928'	1	item affected	people	19	25	Monsoon: Dozens of people have been killed in flooding in northern and eastern India, whi... http://t.co/tZY4QbDIFQ #atlantacash4junkcar
True	'501269097066557440'	1	type of impact	dead	5	9	Many dead in Nepal and India floods - Yr 10 &amp; 11 - up to date effects of flooding in LIC and MIC http://t.co/gykK9WqTP5
True	'501269097066557440'	1	severity or quantity	Many	0	4	Many dead in Nepal and India floods - Yr 10 &amp; 11 - up to date effects of flooding in LIC and MIC http://t.co/gykK9WqTP5
True	'501269097066557440'	1	location modifier	in	10	12	Many dead in Nepal and India floods - Yr 10 &amp; 11 - up to date effects of flooding in LIC and MIC http://t.co/gykK9WqTP5
True	'501269097066557440'	1	place name	Nepal and India	13	28	Many dead in Nepal and India floods - Yr 10 &amp; 11 - up to date effects of flooding in LIC and MIC http://t.co/gykK9WqTP5
True	'498519065426542594'	1	place name	Odisha	81	87	#SuryaRay @Akansha_Gautam 39 Dead, 33 Lakh Affected as Floods Wreak Havoc Across Odisha http://t.co/ZXS3Sfmcg2 #India #Indian @SuryaRay
